match_date,tournament_name,round,round_raw_espn,winner_name,loser_name,score_text,espn_tournament_url,espn_daily_url
2026-01-03,Brisbane International presented by ANZ,,,Dane Sweeny,Christopher O'Connell,6 4 6 6 || 7 7 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260103
2026-01-03,Brisbane International presented by ANZ,,,Pablo Carreno Busta,Arthur Cazaux,3 || 5 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260103
2026-01-03,Brisbane International presented by ANZ,,,Frances Tiafoe,Aleksandar Vukic,2 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260103
2026-01-04,Brisbane International presented by ANZ,,,Jiri Lehecka,Tomas Machac,6 6 5 6 || 4 7 7 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Learner Tien,Camilo Ugo Carabelli,6 4 3 8 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Reilly Opelka,Dane Sweeny,6 7 || 3 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Quentin Halys,Alexei Popyrin,7 3 4 || 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Kamil Majchrzak,Daniel Altmaier,7 7 6 || 6 4 0,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Alex Michelsen,James Duckworth,7 7 6 2 3 || 6 4 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-04,Brisbane International presented by ANZ,,,Sebastian Korda,Valentin Vacherot,6 1 3 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260104
2026-01-05,Brisbane International presented by ANZ,,,Daniil Medvedev,Marton Fucsovics,6 6 || 2 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-05,Brisbane International presented by ANZ,,,Brandon Nakashima,Alejandro Davidovich Fokina,7 7 6 2 || 6 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-05,Brisbane International presented by ANZ,,,Giovanni Mpetshi Perricard,Tommy Paul,7 7 3 7 8 4 || 6 2 6 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-05,Brisbane International presented by ANZ,,,Raphael Collignon,Denis Shapovalov,4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-05,Brisbane International presented by ANZ,,,Cameron Norrie,Ugo Humbert,1 7 8 7 || 6 6 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-05,Brisbane International presented by ANZ,,,Aleksandar Kovacevic,Nick Kyrgios,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260105
2026-01-06,Brisbane International presented by ANZ,,,Grigor Dimitrov,Pablo Carreno Busta,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260106
2026-01-06,Brisbane International presented by ANZ,,,Rinky Hijikata,Adam Walton,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260106
2026-01-06,Brisbane International presented by ANZ,,,Daniil Medvedev,Frances Tiafoe,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260106
2026-01-06,Brisbane International presented by ANZ,,,Sebastian Korda,Jiri Lehecka,3 2 || 6 1 RET,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260106
2026-01-06,Brisbane International presented by ANZ,,,Alex Michelsen,Learner Tien,6 6 8 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260106
2026-01-07,Brisbane International presented by ANZ,,,Aleksandar Kovacevic,Cameron Norrie,6 4 6 4 || 7 7 4 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260107
2026-01-07,Brisbane International presented by ANZ,,,Giovanni Mpetshi Perricard,Rinky Hijikata,6 6 5 6 4 || 4 7 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260107
2026-01-07,Brisbane International presented by ANZ,,,Brandon Nakashima,Quentin Halys,2 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260107
2026-01-07,Brisbane International presented by ANZ,,,Kamil Majchrzak,Reilly Opelka,6 2 7 9 7 10 || 7 7 6 7 6 8,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260107
2026-01-08,Brisbane International presented by ANZ,,,Raphael Collignon,Grigor Dimitrov,7 7 6 || 6 1 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260108
2026-01-08,Brisbane International presented by ANZ,F,Quarterfinal,Alex Michelsen,Sebastian Korda,3 6 7 || 6 7 9,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260108
2026-01-08,Brisbane International presented by ANZ,F,Quarterfinal - Show Court 1,Brandon Nakashima,Raphael Collignon,3 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260108
2026-01-08,Brisbane International presented by ANZ,F,Quarterfinal - Pat Rafter Arena,Aleksandar Kovacevic,Giovanni Mpetshi Perricard,7 7 4 6 || 6 3 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260108
2026-01-09,Brisbane International presented by ANZ,F,Quarterfinal,Daniil Medvedev,Kamil Majchrzak,6 4 6 6 || 7 7 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260109
2026-01-09,Brisbane International presented by ANZ,F,Semifinal,Brandon Nakashima,Aleksandar Kovacevic,6 4 4 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260109
2026-01-10,Brisbane International presented by ANZ,F,Semifinal,Daniil Medvedev,Alex Michelsen,6 6 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260110
2026-01-11,Brisbane International presented by ANZ,,,Daniil Medvedev,Brandon Nakashima,6 7 7 || 2 6 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/970-2026/competitionType/1/date/20260111
2026-01-09,ASB Classic,Q1,Qualifying 1st Round,Hamad Medjedovic,Dalibor Svrcina,1 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Grandstand,Jan-Lennard Struff,Anton Shepp,5 2 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Centre Court,Emilio Nava,Patrick Kypson,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Court 1,Mattia Bellucci,Geoffrey Blancaneaux,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Grandstand,Vit Kopriva,Pablo Carreno Busta,6 1 6 || 3 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Grandstand,Eliot Spizzirri,Cristian Garin,2 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Court 1,Hugo Gaston,Isaac Becroft,3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-09,ASB Classic,Q1,Qualifying 1st Round - Grandstand,Juan Manuel Cerundolo,Shintaro Mochizuki,4 7 7 2 || 6 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260109
2026-01-10,ASB Classic,,,Hamad Medjedovic,Mattia Bellucci,3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260110
2026-01-10,ASB Classic,,,Emilio Nava,Jan-Lennard Struff,3 6 6 || 6 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260110
2026-01-10,ASB Classic,,,Hugo Gaston,Vit Kopriva,2 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260110
2026-01-10,ASB Classic,,,Eliot Spizzirri,Juan Manuel Cerundolo,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260110
2026-01-11,ASB Classic,,,Cameron Norrie,Hugo Gaston,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260111
2026-01-11,ASB Classic,,,Sebastian Baez,Emilio Nava,6 5 3 7 || 4 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260111
2026-01-11,ASB Classic,,,Francisco Comesana,Valentin Royer,6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260111
2026-01-11,ASB Classic,,,Jenson Brooksby,James Watt,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260111
2026-01-11,ASB Classic,,,Eliot Spizzirri,Adrian Mannarino,4 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260111
2026-01-12,ASB Classic,,,Alex Michelsen,Mariano Navone,6 2 5 6 || 2 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Nuno Borges,Tomas Martin Etcheverry,7 3 7 7 || 5 6 6 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Fabian Marozsan,Gael Monfils,5 6 6 || 7 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Hamad Medjedovic,Aleksandar Kovacevic,6 3 7 7 || 4 6 6 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Marcos Giron,Alexandre Muller,2 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Giovanni Mpetshi Perricard,Roberto Bautista Agut,3 6 2 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-12,ASB Classic,,,Alejandro Tabilo,Camilo Ugo Carabelli,6 6 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260112
2026-01-13,ASB Classic,,,Ben Shelton,Francisco Comesana,7 6 || 5 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Fabian Marozsan,Casper Ruud,6 6 2 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Luciano Darderi,Alejandro Tabilo,1 7 6 || 6 5 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Giovanni Mpetshi Perricard,Cameron Norrie,6 3 6 4 || 4 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Marcos Giron,Alex Michelsen,6 6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Sebastian Baez,Jenson Brooksby,5 0 7 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-13,ASB Classic,,,Eliot Spizzirri,Nuno Borges,6 6 4 || 7 8 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260113
2026-01-14,ASB Classic,,,Jakub Mensik,Hamad Medjedovic,1 6 3 3 || 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260114
2026-01-14,ASB Classic,F,Quarterfinal,Marcos Giron,Luciano Darderi,6 5 4 || 1 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260114
2026-01-15,ASB Classic,F,Quarterfinal,Sebastian Baez,Ben Shelton,5 3 7 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260115
2026-01-15,ASB Classic,F,Quarterfinal - Centre Court,Jakub Mensik,Giovanni Mpetshi Perricard,4 2 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/925-2026/competitionType/1/date/20260115
