snapshot_date,scraped_at,player_name,official_rank,official_points,age,rankings_source
2026-04-17,2026-04-17T06:12:12Z,Alexander Ritschard,568,67,32.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,E. Aguiard,569,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Enzo Aguiard,569,67,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Azkara,570,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Arda Azkara,570,67,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Matsuda,571,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ryuki Matsuda,571,67,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Mochizuki,572,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yuki Mochizuki,572,67,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Barroso Campos,573,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alberto Barroso Campos,573,67,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Janvier,574,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Maxime Janvier,574,67,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Martin Manzano,575,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Juan Cruz Martin Manzano,575,67,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Giunta,576,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Massimo Giunta,576,67,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Gima,577,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Sebastian Gima,577,67,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,B. Kuzuhara,578,67,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Bruno Kuzuhara,578,67,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Bennani,579,66,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Karim Bennani,579,66,18.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Bakshi,580,66,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Aleksandre Bakshi,580,66,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Hurrion,581,66,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Millen Hurrion,581,66,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Gonzalez Fernandez,582,66,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Mario Gonzalez Fernandez,582,66,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Sinclair,583,66,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Colin Sinclair,583,66,31.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Paulson,584,65,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Andrew Paulson,584,65,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Gomez,585,65,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Juan Sebastian Gomez,585,65,34.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Madaras,586,65,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Dragos Nicolae Madaras,586,65,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Rubio Fierros,587,65,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alan Fernando Rubio Fierros,587,65,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,B. Djuric,588,65,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Branko Djuric,588,65,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,B. Zapata Miralles,589,64,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Bernabe Zapata Miralles,589,64,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,N. Hardt,590,64,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Nick Hardt,590,64,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Popko,591,64,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Dmitry Popko,591,64,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Torres,592,64,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Tiago Torres,592,64,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Sheehy,593,63,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Joshua Sheehy,593,63,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Tomescu,594,63,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Dan Alexandru Tomescu,594,63,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Vrbensky,595,63,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Michael Vrbensky,595,63,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Bouquier,596,63,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Arthur Bouquier,596,63,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Mazza,597,63,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Manuel Mazza,597,63,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Eubanks,598,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Christopher Eubanks,598,62,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Siniakov,599,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Daniel Siniakov,599,62,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Ivanov,600,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ivan Ivanov,600,62,17.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Deckers,601,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alec Deckers,601,62,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Ganesan,602,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Adhithya Ganesan,602,62,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,F. Balshaw,603,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Felix Balshaw,603,62,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Lopez Morillo,604,62,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Imanol Lopez Morillo,604,62,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Pecci,605,61,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alessandro Pecci,605,61,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Kumstat,606,61,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Jan Kumstat,606,61,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,F. Iannaccone,607,61,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Federico Iannaccone,607,61,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Nicod,608,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Jakub Nicod,608,60,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Bouchelaghem,609,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Cesar Bouchelaghem,609,60,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,L. Staeheli,610,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Luca Staeheli,610,60,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Klok,611,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Denis Klok,611,60,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Omarkhanov,612,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Amir Omarkhanov,612,60,18.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Filar,613,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Karol Filar,613,60,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,G. Campana Lee,614,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Gerard Campana Lee,614,60,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Dzhavakian,615,60,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yurii Dzhavakian,615,60,32.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Vavassori,616,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Andrea Vavassori,616,59,30.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,L. Alvarez,617,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Luis Carlos Alvarez,617,59,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Berankis,618,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ricardas Berankis,618,59,35.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Weis,619,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alexander Weis,619,59,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,E. Agafonov,620,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Egor Agafonov,620,59,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Krajci,621,59,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Michal Krajci,621,59,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Dlimi,622,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yassine Dlimi,622,58,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Mayo,623,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Aidan Mayo,623,58,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Kestelboim,624,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Mariano Kestelboim,624,58,30.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,N. Vylegzhanin,625,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Nikolay Vylegzhanin,625,58,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Ozolins,626,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Karlis Ozolins,626,58,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,P. Sornlaksup,627,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Pawit Sornlaksup,627,58,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,N. Ehrenschneider,628,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Nino Ehrenschneider,628,58,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Oetzbach,629,58,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Adrian Oetzbach,629,58,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Valkusz,630,57,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Mate Valkusz,630,57,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Dev,631,57,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S D Prajwal Dev,631,57,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,B. Fernandez,632,57,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Bruno Fernandez,632,57,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Zielinski,633,57,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Marcel Zielinski,633,57,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Miyoshi,634,56,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Kenta Miyoshi,634,56,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Beauge,635,56,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Maxence Beauge,635,56,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,G. Oradini,636,56,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Giovanni Oradini,636,56,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Bai,637,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yan Bai,637,55,36.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Kawahashi,638,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yuta Kawahashi,638,55,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,L. Sciahbasi,639,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Lorenzo Sciahbasi,639,55,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,P. Makk,640,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Peter Makk,640,55,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,W. Shin,641,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Woobin Shin,641,55,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,E. Demanet,642,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Emilien Demanet,642,55,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Ghazouani Durand,643,55,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yanis Ghazouani Durand,643,55,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Parker,644,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Stuart Parker,644,54,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Kusuhara,645,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yusuke Kusuhara,645,54,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. De La Fuente,646,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Santiago De La Fuente,646,54,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Paroulek,647,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Tadeas Paroulek,647,54,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Petkovic,648,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Mika Petkovic,648,54,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Leong,649,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Mitsuki Wei Kang Leong,649,54,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Kirchheimer,650,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Strong Kirchheimer,650,54,30.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Ouakaa,651,54,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Aziz Ouakaa,651,54,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Rodriguez,652,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Johan Alexander Rodriguez,652,53,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Sell,653,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Karue Sell,653,53,32.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Kudriashov,654,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Igor Kudriashov,654,53,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Derepasko,655,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Timofei Derepasko,655,53,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Bassem Sobhy,656,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Michael Bassem Sobhy,656,53,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Ferguson,657,53,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Chase Ferguson,657,53,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,E. Ejupovic,658,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Elmar Ejupovic,658,52,33.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Kang,659,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Kyle Kang,659,52,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Lamasine,660,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Tristan Lamasine,660,52,33.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Kim,661,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Aidan Kim,661,52,21.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Turcanu,662,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Radu David Turcanu,662,52,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Kikuchi,663,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yuta Kikuchi,663,52,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Bigun,664,52,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Kaylan Bigun,664,52,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Chan,665,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Duncan Chan,665,51,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Watt,666,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,James Watt,666,51,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Imai,667,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Shintaro Imai,667,51,32.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,J. Echeverria,668,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,John Echeverria,668,51,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. De Jonge,669,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Daniel De Jonge,669,51,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Dickerson,670,51,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ryan Dickerson,670,51,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Gasquet,671,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Richard Gasquet,671,50,39.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Huertas del Pino,672,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Conner Huertas del Pino,672,50,30.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Radulov,673,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Iliyan Radulov,673,50,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,G. Young,674,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Gavin Young,674,50,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,N. Nakagawa,675,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Naoki Nakagawa,675,50,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Te,676,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Rigele Te,676,50,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Zeitune,677,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Maximo Zeitune,677,50,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Nunez,678,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Daniel Antonio Nunez,678,50,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Sahtali,679,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Toufik Sahtali,679,50,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,N. Tepmahc,680,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Nicolas Tepmahc,680,50,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,L. Rossi,681,50,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Leonardo Rossi,681,50,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,P. Basile,682,49,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Pierluigi Basile,682,49,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Ivashka,683,49,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ilya Ivashka,683,49,32.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Agwi,684,49,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Michael Agwi,684,49,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Kellovsky,685,49,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Dominik Kellovsky,685,49,29.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Y. Demin,686,49,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Yaroslav Demin,686,49,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Donski,687,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alexander Donski,687,48,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Vincent Ruggeri,688,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Samuel Vincent Ruggeri,688,48,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Ostapenkov,689,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Daniil Ostapenkov,689,48,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Steiner,690,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Maik Steiner,690,48,31.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Yazdani,691,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ali Yazdani,691,48,22.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. De Krom,692,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Michiel De Krom,692,48,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,L. Vithoontien,693,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Leo Vithoontien,693,48,26.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,D. Sakellaridis,694,48,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Dimitris Sakellaridis,694,48,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Reymond,695,47,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Arthur Reymond,695,47,27.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Hewitt,696,47,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Cruz Hewitt,696,47,17.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Covato,697,47,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Matteo Covato,697,47,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,I. Monzon,698,47,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Ignacio Monzon,698,47,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,G. Dalmasso,699,47,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Guillaume Dalmasso,699,47,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,C. Williams,700,46,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Cooper Williams,700,46,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,T. Kodat,701,46,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Toby Kodat,701,46,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,M. Cerny,702,46,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Matyas Cerny,702,46,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Magadan,703,46,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Alan Magadan,703,46,24.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,K. Edmund,704,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Kyle Edmund,704,45,31.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,P. Martinez Gomez,705,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Pablo Martinez Gomez,705,45,20.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,A. Santamarta Roig,706,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Andres Santamarta Roig,706,45,19.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,S. Fukuda,707,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Sora Fukuda,707,45,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,U. Park,708,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Uisung Park,708,45,25.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,R. Alujas,709,45,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Rodrigo Alujas,709,45,23.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,F. Juarez,710,44,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Facundo Juarez,710,44,28.0,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,P. Bertran,711,44,,atp_daily_snapshot
2026-04-17,2026-04-17T06:12:12Z,Peter Bertran,711,44,30.0,atp_daily_snapshot
