date,year,surface,winner_name,loser_name,winner_odds,loser_odds,odds_source
2023-07-28,2023,clay,popyrin a.,prizmic d.,1.78,2.17,pinnacle
2023-07-28,2023,clay,sonego l.,munar j.,1.85,2.07,pinnacle
2023-07-28,2023,clay,wawrinka s.,carballes baena r.,1.47,2.96,pinnacle
2023-07-29,2023,clay,popyrin a.,arnaldi m.,2.26,1.72,pinnacle
2023-07-29,2023,clay,wawrinka s.,sonego l.,1.85,2.07,pinnacle
2023-07-30,2023,clay,popyrin a.,wawrinka s.,2.8,1.5,pinnacle
2023-07-31,2023,clay,molcan a.,van assche l.,2.2,1.74,pinnacle
2023-07-31,2023,clay,galan d.e.,cecchinato m.,1.64,2.39,pinnacle
2023-07-31,2023,clay,ramos-vinolas a.,varillas j.p.,1.87,2.02,pinnacle
2023-07-31,2023,clay,andreozzi g.,misolic f.,2.47,1.6,pinnacle
2023-07-31,2023,clay,baez s.,medjedovic h.,1.68,2.3,pinnacle
2023-07-31,2023,clay,carballes baena r.,pella g.,1.75,2.19,pinnacle
2023-08-01,2023,clay,altmaier d.,huesler m.a.,1.39,3.25,pinnacle
2023-08-01,2023,clay,djere l.,o connell c.,1.48,2.84,pinnacle
2023-08-01,2023,clay,seyboth wild t.,novak d.,1.57,2.56,pinnacle
2023-08-01,2023,clay,rinderknech a.,cerundolo j.m.,1.5,2.74,pinnacle
2023-08-01,2023,clay,thiem d.,bagnis f.,1.33,3.58,pinnacle
2023-08-01,2023,clay,zhang zh.,lajovic d.,1.79,2.13,pinnacle
2023-08-02,2023,clay,baez s.,carballes baena r.,1.6,2.5,pinnacle
2023-08-02,2023,clay,etcheverry t.,andreozzi g.,1.39,3.29,pinnacle
2023-08-02,2023,clay,molcan a.,ofner s.,2.15,1.79,pinnacle
2023-08-02,2023,clay,galan d.e.,altmaier d.,2.74,1.52,pinnacle
2023-08-02,2023,clay,cachin p.,ramos-vinolas a.,1.69,2.31,pinnacle
2023-08-02,2023,clay,djere l.,seyboth wild t.,1.66,2.37,pinnacle
2023-08-02,2023,clay,rinderknech a.,hanfmann y.,2.51,1.6,pinnacle
2023-08-02,2023,clay,thiem d.,zhang zh.,1.87,2.04,pinnacle
2023-08-03,2023,clay,baez s.,molcan a.,1.55,2.64,pinnacle
2023-08-03,2023,clay,etcheverry t.,galan d.e.,1.42,3.13,pinnacle
2023-08-03,2023,clay,djere l.,cachin p.,1.77,2.18,pinnacle
2023-08-03,2023,clay,thiem d.,rinderknech a.,1.74,2.22,pinnacle
2023-08-04,2023,clay,baez s.,etcheverry t.,2.02,1.89,pinnacle
2023-08-04,2023,clay,thiem d.,djere l.,2.49,1.61,pinnacle
2023-08-05,2023,clay,baez s.,thiem d.,1.84,2.08,pinnacle
2023-08-01,2023,hard,meligeni alves f.,tabilo a.,2.9,1.46,pinnacle
2023-08-01,2023,hard,brouwer g.,diallo g.,2.04,1.86,pinnacle
2023-08-01,2023,hard,isner j.,hijikata r.,1.56,2.59,pinnacle
2023-08-01,2023,hard,tirante t.a.,lama g.,1.18,5.52,pinnacle
2023-08-01,2023,hard,kovacevic a.,kumar o.,1.29,3.96,pinnacle
2023-08-02,2023,hard,koepfer d.,barrios m.,1.45,2.93,pinnacle
2023-08-02,2023,hard,jung j.,escobedo e.,2.06,1.84,pinnacle
2023-08-02,2023,hard,de minaur a.,mansouri s.,1.05,14.53,pinnacle
2023-08-02,2023,hard,duckworth j.,virtanen o.,1.72,2.23,pinnacle
2023-08-02,2023,hard,jarry n.,pacheco mendez r.,1.05,14.57,pinnacle
2023-08-02,2023,hard,ivashka i.,zhukayev b.,1.27,4.18,pinnacle
2023-08-02,2023,hard,gojo b.,garin c.,2.45,1.61,pinnacle
2023-08-03,2023,hard,koepfer d.,duckworth j.,1.6,2.51,pinnacle
2023-08-03,2023,hard,de minaur a.,tirante t.a.,1.1,9.02,pinnacle
2023-08-03,2023,hard,paul t.,meligeni alves f.,1.13,7.35,pinnacle
2023-08-03,2023,hard,coric b.,jung j.,1.14,6.92,pinnacle
2023-08-03,2023,hard,ivashka i.,gojo b.,2.08,1.84,pinnacle
2023-08-03,2023,hard,jarry n.,brouwer g.,1.31,3.84,pinnacle
2023-08-03,2023,hard,kovacevic a.,norrie c.,5.26,1.2,pinnacle
2023-08-03,2023,hard,tsitsipas s.,isner j.,1.25,4.46,pinnacle
2023-08-04,2023,hard,koepfer d.,kovacevic a.,1.51,2.77,pinnacle
2023-08-04,2023,hard,de minaur a.,paul t.,1.65,2.4,pinnacle
2023-08-04,2023,hard,tsitsipas s.,jarry n.,1.33,3.68,pinnacle
2023-08-04,2023,hard,coric b.,ivashka i.,1.3,3.88,pinnacle
2023-08-05,2023,hard,de minaur a.,koepfer d.,1.3,3.92,pinnacle
2023-08-05,2023,hard,tsitsipas s.,coric b.,1.41,3.15,pinnacle
2023-08-06,2023,hard,tsitsipas s.,de minaur a.,1.39,3.28,pinnacle
2023-07-31,2023,hard,shang j.,gomez e.,1.24,4.56,pinnacle
2023-07-31,2023,hard,ruusuvuori e.,lestienne c.,1.37,3.34,pinnacle
2023-07-31,2023,hard,shevchenko a.,cressy m.,2.93,1.45,pinnacle
2023-07-31,2023,hard,watanuki y.,wu y.,2.42,1.63,pinnacle
2023-07-31,2023,hard,mmoh m.,klahn b.,1.31,3.68,pinnacle
2023-07-31,2023,hard,karatsev a.,pannu k.,1.08,10.23,pinnacle
2023-07-31,2023,hard,broady l.,moutet c.,1.83,2.08,pinnacle
2023-07-31,2023,hard,mcdonald m.,schwartzman d.,1.54,2.64,pinnacle
2023-07-31,2023,hard,barrere g.,mochizuki s.,1.47,2.88,pinnacle
2023-07-31,2023,hard,albot r.,giron m.,3.05,1.43,pinnacle
2023-08-01,2023,hard,monfils g.,fratangelo b.,1.34,3.52,pinnacle
2023-08-01,2023,hard,kokkinakis t.,daniel t.,1.7,2.27,pinnacle
2023-08-01,2023,hard,shimabukuro s.,harris l.,3.45,1.34,pinnacle
2023-08-01,2023,hard,svajda z.,purcell m.,1.98,1.91,pinnacle
2023-08-01,2023,hard,nakashima b.,vukic a.,1.41,3.12,pinnacle
2023-08-01,2023,hard,thompson j.,anderson k.,1.51,2.64,pinnacle
2023-08-01,2023,hard,shang j.,shelton b.,2.47,1.61,pinnacle
2023-08-01,2023,hard,dimitrov g.,mcdonald m.,1.6,2.5,pinnacle
2023-08-01,2023,hard,mmoh m.,hurkacz h.,4.43,1.25,pinnacle
2023-08-01,2023,hard,ruusuvuori e.,nishioka y.,1.5,2.8,pinnacle
2023-08-02,2023,hard,tiafoe f.,karatsev a.,1.29,3.98,pinnacle
2023-08-02,2023,hard,shevchenko a.,korda s.,4.47,1.25,pinnacle
2023-08-02,2023,hard,wolf j.j.,albot r.,1.31,3.71,pinnacle
2023-08-02,2023,hard,humbert u.,kokkinakis t.,1.64,2.42,pinnacle
2023-08-02,2023,hard,eubanks c.,shimabukuro s.,1.24,4.64,pinnacle
2023-08-02,2023,hard,thompson j.,mannarino a.,1.98,1.93,pinnacle
2023-08-02,2023,hard,evans d.,barrere g.,1.88,2.02,pinnacle
2023-08-02,2023,hard,watanuki y.,auger-aliassime f.,2.57,1.57,pinnacle
2023-08-02,2023,hard,murray a.,nakashima b.,2.11,1.82,pinnacle
2023-08-02,2023,hard,griekspoor t.,broady l.,1.65,2.38,pinnacle
2023-08-03,2023,hard,monfils g.,bublik a.,2.31,1.69,pinnacle
2023-08-03,2023,hard,fritz t.,svajda z.,1.09,9.94,pinnacle
2023-08-03,2023,hard,dimitrov g.,ruusuvuori e.,1.44,3.04,pinnacle
2023-08-03,2023,hard,wolf j.j.,mmoh m.,1.35,3.51,pinnacle
2023-08-03,2023,hard,humbert u.,watanuki y.,1.5,2.81,pinnacle
2023-08-04,2023,hard,thompson j.,eubanks c.,1.88,2.03,pinnacle
2023-08-04,2023,hard,griekspoor t.,monfils g.,1.78,2.16,pinnacle
2023-08-04,2023,hard,fritz t.,murray a.,1.38,3.36,pinnacle
2023-08-04,2023,hard,evans d.,shevchenko a.,1.59,2.52,pinnacle
2023-08-04,2023,hard,tiafoe f.,shang j.,1.25,4.41,pinnacle
2023-08-04,2023,hard,dimitrov g.,humbert u.,1.51,2.78,pinnacle
2023-08-04,2023,hard,griekspoor t.,wolf j.j.,2.22,1.72,pinnacle
2023-08-05,2023,hard,fritz t.,thompson j.,1.51,2.75,pinnacle
2023-08-05,2023,hard,evans d.,tiafoe f.,4.08,1.27,pinnacle
2023-08-06,2023,hard,griekspoor t.,fritz t.,3.8,1.31,pinnacle
2023-08-06,2023,hard,evans d.,dimitrov g.,3.41,1.37,pinnacle
2023-08-06,2023,hard,evans d.,griekspoor t.,2.17,1.78,pinnacle
2023-08-07,2023,hard,cerundolo f.,galarneau a.,1.31,3.74,pinnacle
2023-08-07,2023,hard,musetti l.,nishioka y.,1.59,2.5,pinnacle
2023-08-07,2023,hard,lehecka j.,nakashima b.,2.18,1.75,pinnacle
2023-08-07,2023,hard,davidovich fokina a.,wolf j.j.,2.23,1.72,pinnacle
2023-08-07,2023,hard,berrettini m.,barrere g.,1.37,3.37,pinnacle
2023-08-07,2023,hard,hurkacz h.,bublik a.,1.49,2.79,pinnacle
2023-08-07,2023,hard,kokkinakis t.,zhang zh.,1.51,2.72,pinnacle
2023-08-07,2023,hard,monfils g.,eubanks c.,1.78,2.15,pinnacle
2023-08-07,2023,hard,daniel t.,mannarino a.,2.19,1.75,pinnacle
2023-08-08,2023,hard,raonic m.,tiafoe f.,3.3,1.37,pinnacle
2023-08-08,2023,hard,kecmanovic m.,garin c.,2.08,1.83,pinnacle
2023-08-08,2023,hard,paul t.,schwartzman d.,1.35,3.49,pinnacle
2023-08-08,2023,hard,arnaldi m.,pospisil v.,1.34,3.5,pinnacle
2023-08-08,2023,hard,giron m.,ruusuvuori e.,2.53,1.58,pinnacle
2023-08-08,2023,hard,korda s.,etcheverry t.,1.44,2.97,pinnacle
2023-08-08,2023,hard,murray a.,sonego l.,1.62,2.43,pinnacle
2023-08-08,2023,hard,humbert u.,jarry n.,2.05,1.85,pinnacle
2023-08-08,2023,hard,mcdonald m.,karatsev a.,1.84,2.06,pinnacle
2023-08-08,2023,hard,zverev a.,griekspoor t.,1.36,3.38,pinnacle
2023-08-08,2023,hard,vukic a.,coric b.,2.69,1.52,pinnacle
2023-08-08,2023,hard,de minaur a.,norrie c.,1.79,2.13,pinnacle
2023-08-08,2023,hard,diallo g.,evans d.,3.07,1.42,pinnacle
2023-08-09,2023,hard,purcell m.,auger-aliassime f.,3.17,1.4,pinnacle
2023-08-09,2023,hard,shelton b.,zapata miralles b.,1.39,3.22,pinnacle
2023-08-09,2023,hard,ruud c.,lehecka j.,1.51,2.78,pinnacle
2023-08-09,2023,hard,mcdonald m.,rublev a.,4.53,1.24,pinnacle
2023-08-09,2023,hard,fritz t.,humbert u.,1.35,3.55,pinnacle
2023-08-09,2023,hard,raonic m.,daniel t.,1.6,2.51,pinnacle
2023-08-09,2023,hard,hurkacz h.,kecmanovic m.,1.37,3.4,pinnacle
2023-08-09,2023,hard,musetti l.,kokkinakis t.,1.67,2.36,pinnacle
2023-08-09,2023,hard,medvedev d.,arnaldi m.,1.1,9.26,pinnacle
2023-08-09,2023,hard,monfils g.,tsitsipas s.,4.15,1.28,pinnacle
2023-08-09,2023,hard,de minaur a.,diallo g.,1.22,4.84,pinnacle
2023-08-09,2023,hard,davidovich fokina a.,zverev a.,3.75,1.32,pinnacle
2023-08-09,2023,hard,murray a.,purcell m.,1.32,3.76,pinnacle
2023-08-09,2023,hard,sinner j.,berrettini m.,1.43,3.07,pinnacle
2023-08-10,2023,hard,alcaraz c.,shelton b.,1.08,10.7,pinnacle
2023-08-10,2023,hard,paul t.,cerundolo f.,1.51,2.75,pinnacle
2023-08-10,2023,hard,vukic a.,korda s.,3.03,1.44,pinnacle
2023-08-10,2023,hard,giron m.,rune h.,3.14,1.42,pinnacle
2023-08-10,2023,hard,davidovich fokina a.,ruud c.,2.1,1.83,pinnacle
2023-08-10,2023,hard,mcdonald m.,raonic m.,1.9,2.01,pinnacle
2023-08-10,2023,hard,medvedev d.,musetti l.,1.21,5.01,pinnacle
2023-08-10,2023,hard,de minaur a.,fritz t.,2.15,1.79,pinnacle
2023-08-11,2023,hard,monfils g.,vukic a.,1.61,2.47,pinnacle
2023-08-11,2023,hard,alcaraz c.,hurkacz h.,1.22,4.87,pinnacle
2023-08-11,2023,hard,paul t.,giron m.,1.54,2.67,pinnacle
2023-08-11,2023,hard,sinner j.,murray a.,1.23,4.84,pinnacle
2023-08-11,2023,hard,davidovich fokina a.,mcdonald m.,1.68,2.34,pinnacle
2023-08-11,2023,hard,de minaur a.,medvedev d.,3.56,1.34,pinnacle
2023-08-12,2023,hard,paul t.,alcaraz c.,5.28,1.2,pinnacle
2023-08-12,2023,hard,sinner j.,monfils g.,1.25,4.41,pinnacle
2023-08-12,2023,hard,de minaur a.,davidovich fokina a.,1.71,2.27,pinnacle
2023-08-13,2023,hard,sinner j.,paul t.,1.41,3.17,pinnacle
2023-08-13,2023,hard,sinner j.,de minaur a.,1.39,3.27,pinnacle
2023-08-13,2023,hard,shelton b.,eubanks c.,1.81,2.09,pinnacle
2023-08-13,2023,hard,mannarino a.,gasquet r.,1.67,2.32,pinnacle
2023-08-13,2023,hard,nishioka y.,barrere g.,1.76,2.17,pinnacle
2023-08-14,2023,hard,tiafoe f.,griekspoor t.,1.55,2.61,pinnacle
2023-08-14,2023,hard,auger-aliassime f.,berrettini m.,2.79,1.49,pinnacle
2023-08-14,2023,hard,jarry n.,safiullin r.,1.82,2.09,pinnacle
2023-08-14,2023,hard,ruusuvuori e.,moutet c.,1.47,2.85,pinnacle
2023-08-14,2023,hard,lajovic d.,cerundolo f.,2.59,1.56,pinnacle
2023-08-14,2023,hard,thompson j.,isner j.,1.7,2.27,pinnacle
2023-08-15,2023,hard,humbert u.,fils a.,1.72,2.23,pinnacle
2023-08-15,2023,hard,paul t.,kecmanovic m.,1.47,2.87,pinnacle
2023-08-15,2023,hard,fritz t.,lehecka j.,1.35,3.48,pinnacle
2023-08-15,2023,hard,popyrin a.,altmaier d.,1.91,1.91,bet365
2023-08-15,2023,hard,coric b.,korda s.,2.29,1.69,pinnacle
2023-08-15,2023,hard,wawrinka s.,nakashima b.,2.04,1.85,pinnacle
2023-08-15,2023,hard,zverev a.,dimitrov g.,1.65,2.36,pinnacle
2023-08-15,2023,hard,davidovich fokina a.,etcheverry t.,1.29,3.9,pinnacle
2023-08-15,2023,hard,musetti l.,evans d.,1.74,2.21,pinnacle
2023-08-15,2023,hard,monfils g.,norrie c.,2.11,1.8,pinnacle
2023-08-15,2023,hard,sonego l.,shevchenko a.,1.59,2.5,pinnacle
2023-08-15,2023,hard,hurkacz h.,kokkinakis t.,1.41,3.13,pinnacle
2023-08-15,2023,hard,purcell m.,harris l.,2.03,1.86,pinnacle
2023-08-16,2023,hard,de minaur a.,wolf j.j.,1.55,2.6,pinnacle
2023-08-16,2023,hard,mcdonald m.,hanfmann y.,1.39,3.22,pinnacle
2023-08-15,2023,hard,ruusuvuori e.,rublev a.,3.71,1.32,pinnacle
2023-08-16,2023,hard,mannarino a.,auger-aliassime f.,2.59,1.57,pinnacle
2023-08-16,2023,hard,alcaraz c.,thompson j.,1.11,8.33,pinnacle
2023-08-16,2023,hard,paul t.,humbert u.,1.51,2.76,pinnacle
2023-08-16,2023,hard,zverev a.,nishioka y.,1.18,5.65,pinnacle
2023-08-16,2023,hard,medvedev d.,musetti l.,1.23,4.7,pinnacle
2023-08-16,2023,hard,lajovic d.,sinner j.,8.36,1.11,pinnacle
2023-08-16,2023,hard,fritz t.,sonego l.,1.27,4.26,pinnacle
2023-08-16,2023,hard,purcell m.,ruud c.,3.6,1.34,pinnacle
2023-08-16,2023,hard,hurkacz h.,coric b.,1.69,2.3,pinnacle
2023-08-16,2023,hard,tsitsipas s.,shelton b.,1.29,3.97,pinnacle
2023-08-16,2023,hard,monfils g.,de minaur a.,2.7,1.53,pinnacle
2023-08-16,2023,hard,mcdonald m.,rune h.,2.56,1.58,pinnacle
2023-08-17,2023,hard,djokovic n.,davidovich fokina a.,1.17,6.02,pinnacle
2023-08-17,2023,hard,wawrinka s.,tiafoe f.,2.6,1.56,pinnacle
2023-08-17,2023,hard,popyrin a.,jarry n.,2.05,1.85,pinnacle
2023-08-17,2023,hard,popyrin a.,ruusuvuori e.,2.62,1.56,pinnacle
2023-08-17,2023,hard,zverev a.,medvedev d.,2.63,1.55,pinnacle
2023-08-17,2023,hard,hurkacz h.,tsitsipas s.,2.66,1.54,pinnacle
2023-08-17,2023,hard,mannarino a.,mcdonald m.,2.28,1.71,pinnacle
2023-08-17,2023,hard,alcaraz c.,paul t.,1.27,4.26,pinnacle
2023-08-17,2023,hard,purcell m.,wawrinka s.,3.12,1.42,pinnacle
2023-08-18,2023,hard,fritz t.,lajovic d.,1.25,4.49,pinnacle
2023-08-18,2023,hard,djokovic n.,monfils g.,1.14,6.75,pinnacle
2023-08-18,2023,hard,hurkacz h.,popyrin a.,1.34,3.63,pinnacle
2023-08-18,2023,hard,alcaraz c.,purcell m.,1.08,10.57,pinnacle
2023-08-19,2023,hard,zverev a.,mannarino a.,1.27,4.24,pinnacle
2023-08-19,2023,hard,djokovic n.,fritz t.,1.26,4.37,pinnacle
2023-08-19,2023,hard,alcaraz c.,hurkacz h.,1.32,3.72,pinnacle
2023-08-20,2023,hard,djokovic n.,zverev a.,1.34,3.57,pinnacle
2023-08-20,2023,hard,djokovic n.,alcaraz c.,1.69,2.3,pinnacle
2023-08-20,2023,hard,huesler m.a.,shevchenko a.,2.09,1.81,pinnacle
2023-08-20,2023,hard,zhang zh.,ivashka i.,1.85,2.04,pinnacle
2023-08-20,2023,hard,cerundolo j.m.,safiullin r.,6.28,1.15,pinnacle
2023-08-20,2023,hard,bonzi b.,muller a.,2.12,1.79,pinnacle
2023-08-20,2023,hard,galan d.e.,albot r.,1.79,2.13,pinnacle
2023-08-20,2023,hard,michelsen a.,varillas j.p.,1.48,2.83,pinnacle
2023-08-21,2023,hard,nakashima b.,kubler j.,1.45,2.96,pinnacle
2023-08-21,2023,hard,diaz acosta f.,halys q.,3.94,1.29,pinnacle
2023-08-21,2023,hard,purcell m.,cecchinato m.,1.16,6.06,pinnacle
2023-08-21,2023,hard,draper j.,borges n.,1.38,3.27,pinnacle
2023-08-21,2023,hard,hijikata r.,marchenko i.,1.69,2.28,pinnacle
2023-08-21,2023,hard,krueger m.,kotov p.,2.38,1.65,pinnacle
2023-08-21,2023,hard,koepfer d.,lestienne c.,1.61,2.46,pinnacle
2023-08-21,2023,hard,mmoh m.,king d.,1.3,3.86,pinnacle
2023-08-21,2023,hard,kumar o.,rinderknech a.,5.5,1.14,bet365
2023-08-22,2023,hard,van assche l.,kwiatkowski t.s.,1.48,2.83,pinnacle
2023-08-21,2023,hard,fucsovics m.,zhang zh.,1.65,2.37,pinnacle
2023-08-22,2023,hard,gasquet r.,huesler m.a.,1.86,2.03,pinnacle
2023-08-22,2023,hard,baez s.,galan d.e.,2.1,1.81,pinnacle
2023-08-22,2023,hard,nakashima b.,fils a.,1.8,2.12,pinnacle
2023-08-22,2023,hard,michelsen a.,ofner s.,1.77,2.15,pinnacle
2023-08-22,2023,hard,djere l.,diaz acosta f.,1.46,2.9,pinnacle
2023-08-22,2023,hard,koepfer d.,kirchheimer s.,1.11,8.05,pinnacle
2023-08-22,2023,hard,cerundolo j.m.,hanfmann y.,3.16,1.4,pinnacle
2023-08-22,2023,hard,griekspoor t.,draper j.,2.0,1.89,pinnacle
2023-08-22,2023,hard,korda s.,bonzi b.,1.29,3.96,pinnacle
2023-08-22,2023,hard,vukic a.,van assche l.,1.6,2.49,pinnacle
2023-08-22,2023,hard,lehecka j.,krueger m.,1.26,4.24,pinnacle
2023-08-22,2023,hard,coric b.,hijikata r.,1.27,4.12,pinnacle
2023-08-23,2023,hard,kumar o.,van de zandschulp b.,4.75,1.22,pinnacle
2023-08-23,2023,hard,mmoh m.,giron m.,2.63,1.54,pinnacle
2023-08-23,2023,hard,korda s.,fucsovics m.,1.45,3.0,pinnacle
2023-08-23,2023,hard,purcell m.,griekspoor t.,2.49,1.61,pinnacle
2023-08-23,2023,hard,baez s.,vukic a.,2.21,1.75,pinnacle
2023-08-23,2023,hard,gasquet r.,nakashima b.,3.37,1.37,pinnacle
2023-08-23,2023,hard,lehecka j.,koepfer d.,1.66,2.38,pinnacle
2023-08-23,2023,hard,cerundolo j.m.,kumar o.,1.7,2.29,pinnacle
2023-08-23,2023,hard,coric b.,mmoh m.,1.55,2.65,pinnacle
2023-08-24,2023,hard,djere l.,michelsen a.,1.74,2.24,pinnacle
2023-08-24,2023,hard,korda s.,gasquet r.,1.34,3.58,pinnacle
2023-08-24,2023,hard,lehecka j.,purcell m.,1.81,2.12,pinnacle
2023-08-25,2023,hard,coric b.,cerundolo j.m.,1.25,4.45,pinnacle
2023-08-25,2023,hard,baez s.,djere l.,2.25,1.72,pinnacle
2023-08-25,2023,hard,lehecka j.,korda s.,2.5,1.53,bet365
2023-08-25,2023,hard,baez s.,coric b.,3.02,1.44,pinnacle
2023-08-26,2023,hard,baez s.,lehecka j.,1.4,1.65,pinnacle
2023-08-28,2023,hard,shelton b.,cachin p.,1.23,4.69,pinnacle
2023-08-28,2023,hard,ofner s.,borges n.,1.83,2.1,pinnacle
2023-08-28,2023,hard,zhang zh.,wolf j.j.,3.39,1.37,pinnacle
2023-08-28,2023,hard,cerundolo j.m.,ivashka i.,3.22,1.4,pinnacle
2023-08-28,2023,hard,marozsan f.,gasquet r.,2.9,1.47,pinnacle
2023-08-28,2023,hard,mannarino a.,watanuki y.,1.56,2.59,pinnacle
2023-08-28,2023,hard,thiem d.,bublik a.,2.41,1.65,pinnacle
2023-08-28,2023,hard,davidovich fokina a.,giron m.,1.49,2.84,pinnacle
2023-08-28,2023,hard,carballes baena r.,rune h.,8.09,1.11,pinnacle
2023-08-28,2023,hard,ruud c.,nava e.,1.17,5.85,pinnacle
2023-08-28,2023,hard,tiafoe f.,tien l.,1.03,25.44,pinnacle
2023-08-28,2023,hard,mensik j.,barrere g.,2.13,1.8,pinnacle
2023-08-28,2023,hard,djere l.,nakashima b.,3.11,1.42,pinnacle
2023-08-28,2023,hard,hijikata r.,kotov p.,1.86,2.05,pinnacle
2023-08-28,2023,hard,fucsovics m.,korda s.,3.1,1.42,pinnacle
2023-08-28,2023,hard,cerundolo f.,svajda z.,1.37,3.38,pinnacle
2023-08-28,2023,hard,varillas j.p.,kecmanovic m.,4.97,1.22,pinnacle
2023-08-28,2023,hard,vesely j.,couacaud e.,2.58,1.57,pinnacle
2023-08-28,2023,hard,droguet t.,musetti l.,7.81,1.12,pinnacle
2023-08-28,2023,hard,fritz t.,johnson s.,1.05,14.7,pinnacle
2023-08-28,2023,hard,zapata miralles b.,quinn e.,1.45,2.99,pinnacle
2023-08-28,2023,hard,karatsev a.,lehecka j.,2.67,1.54,pinnacle
2023-08-28,2023,hard,paul t.,travaglia s.,1.06,12.9,pinnacle
2023-08-28,2023,hard,eubanks c.,kwon s.w.,1.3,3.9,pinnacle
2023-08-28,2023,hard,mcdonald m.,auger-aliassime f.,2.19,1.76,pinnacle
2023-08-28,2023,hard,safiullin r.,cecchinato m.,1.09,9.79,pinnacle
2023-08-28,2023,hard,bonzi b.,halys q.,2.74,1.52,pinnacle
2023-08-28,2023,hard,stricker d.,popyrin a.,2.55,1.58,pinnacle
2023-08-28,2023,hard,gaston h.,shimabukuro s.,1.79,2.14,pinnacle
2023-08-29,2023,hard,tsitsipas s.,raonic m.,1.31,3.87,pinnacle
2023-08-29,2023,hard,gojo b.,dellien h.,1.14,6.76,pinnacle
2023-08-29,2023,hard,djokovic n.,muller a.,1.01,53.65,pinnacle
2023-08-29,2023,hard,berrettini m.,humbert u.,1.52,2.72,pinnacle
2023-08-29,2023,hard,meligeni alves f.,duckworth j.,1.78,2.17,pinnacle
2023-08-29,2023,hard,arnaldi m.,kubler j.,2.01,1.89,pinnacle
2023-08-29,2023,hard,o connell c.,purcell m.,2.66,1.54,pinnacle
2023-08-29,2023,hard,fils a.,griekspoor t.,2.44,1.63,pinnacle
2023-08-29,2023,hard,jarry n.,van assche l.,1.46,2.95,pinnacle
2023-08-29,2023,hard,rinderknech a.,schwartzman d.,2.23,1.74,pinnacle
2023-08-29,2023,hard,zverev a.,vukic a.,1.11,8.25,pinnacle
2023-08-29,2023,hard,medvedev d.,balazs a.,1.01,64.19,pinnacle
2023-08-29,2023,hard,mmoh m.,khachanov k.,2.63,1.55,pinnacle
2023-08-29,2023,hard,michelsen a.,ramos-vinolas a.,1.35,3.51,pinnacle
2023-08-29,2023,hard,altmaier d.,lestienne c.,1.91,1.99,pinnacle
2023-08-29,2023,hard,norrie c.,shevchenko a.,1.23,4.77,pinnacle
2023-08-29,2023,hard,dimitrov g.,molcan a.,1.17,5.92,pinnacle
2023-08-29,2023,hard,hsu y.,kokkinakis t.,5.64,1.18,pinnacle
2023-08-29,2023,hard,murray a.,moutet c.,1.32,3.78,pinnacle
2023-08-29,2023,hard,baez s.,coric b.,2.79,1.5,pinnacle
2023-08-29,2023,hard,rublev a.,cazaux a.,1.14,6.55,pinnacle
2023-08-29,2023,hard,isner j.,diaz acosta f.,1.39,3.29,pinnacle
2023-08-29,2023,hard,draper j.,albot r.,1.24,4.56,pinnacle
2023-08-29,2023,hard,van de zandschulp b.,thompson j.,2.98,1.45,pinnacle
2023-08-29,2023,hard,de minaur a.,skatov t.,1.05,14.37,pinnacle
2023-08-29,2023,hard,evans d.,galan d.e.,1.39,3.3,pinnacle
2023-08-29,2023,hard,sonego l.,moreno de alboran n.,1.35,3.54,pinnacle
2023-08-29,2023,hard,wu y.,lajovic d.,1.98,1.93,pinnacle
2023-08-29,2023,hard,wawrinka s.,nishioka y.,1.45,2.97,pinnacle
2023-08-29,2023,hard,hurkacz h.,huesler m.a.,1.08,10.98,pinnacle
2023-08-29,2023,hard,monfils g.,daniel t.,1.35,3.49,pinnacle
2023-08-29,2023,hard,etcheverry t.,virtanen o.,1.6,2.5,pinnacle
2023-08-29,2023,hard,harris l.,pella g.,1.4,3.21,pinnacle
2023-08-30,2023,hard,sinner j.,hanfmann y.,1.04,18.84,pinnacle
2023-08-30,2023,hard,alcaraz c.,koepfer d.,1.02,28.61,pinnacle
2023-08-30,2023,hard,gojo b.,mcdonald m.,2.86,1.48,pinnacle
2023-08-30,2023,hard,stricker d.,tsitsipas s.,6.63,1.15,pinnacle
2023-08-30,2023,hard,djere l.,gaston h.,1.52,2.71,pinnacle
2023-08-30,2023,hard,karatsev a.,carballes baena r.,1.37,3.38,pinnacle
2023-08-30,2023,hard,bonzi b.,eubanks c.,2.67,1.54,pinnacle
2023-08-30,2023,hard,djokovic n.,zapata miralles b.,1.01,29.09,pinnacle
2023-08-30,2023,hard,vesely j.,cerundolo f.,4.54,1.24,pinnacle
2023-08-30,2023,hard,mannarino a.,marozsan f.,1.36,3.48,pinnacle
2023-08-30,2023,hard,shelton b.,thiem d.,1.86,2.05,pinnacle
2023-08-30,2023,hard,hijikata r.,fucsovics m.,3.49,1.36,pinnacle
2023-08-30,2023,hard,paul t.,safiullin r.,1.28,4.12,pinnacle
2023-08-30,2023,hard,davidovich fokina a.,cerundolo j.m.,1.09,9.8,pinnacle
2023-08-30,2023,hard,mensik j.,droguet t.,1.78,2.17,pinnacle
2023-08-30,2023,hard,zhang zh.,ruud c.,4.97,1.22,pinnacle
2023-08-31,2023,hard,tiafoe f.,ofner s.,1.15,6.54,pinnacle
2023-08-31,2023,hard,fritz t.,varillas j.p.,1.03,20.4,pinnacle
